player_id,session_id,session_date,mode,map_name,weapon_primary,kills,deaths,assists,accuracy,win,score,session_duration_min,rank,prestige_level,sessions_last_7d,avg_kd_ratio,hours_played_total,microtransactions_usd,region,device,returned_next_day,ab_group
728423,6340,2025-02-05 08:00:00,Search & Destroy,Rust,AK-47,15,5,4,0.201,1,1800,10.2,Silver,1,6,2.67,64.6,12.25,,PC,0,B
519048,6341,2025-06-21 23:00:00,Domination,Terminal,M4,8,14,3,0.15,0,670,12.0,Platinum,0,7,0.6,57.5,0.0,EU,Console,1,A
470608,6342,2025-11-03 07:00:00,Team Deathmatch,Terminal,MP5,10,12,2,0.487,1,1060,8.7,Platinum,0,4,0.85,105.3,0.0,,Console,0,A
317314,6343,2025-09-02 10:00:00,Domination,Shipment,Shotgun,19,14,2,0.339,1,1920,16.5,Bronze,1,5,1.33,186.9,0.0,EU,PC,0,A
637970,6344,2025-09-02 13:00:00,Team Deathmatch,Favela,M4,13,13,3,0.195,1,1390,12.6,Silver,3,4,1.0,5.0,5.65,LATAM,PC,0,A
585514,6345,2025-03-30 09:00:00,Search & Destroy,Verdansk,AK-47,10,9,2,0.37,0,920,15.6,Gold,1,3,1.1,5.0,0.55,,PC,0,A
254455,6346,2025-07-15 01:00:00,Hardpoint,Verdansk,AK-47,8,13,3,0.284,0,690,16.8,Bronze,1,4,0.64,288.0,0.39,LATAM,Console,0,A
420304,6347,2025-01-20 16:00:00,Domination,Terminal,M4,17,11,4,0.256,1,1880,11.4,Bronze,2,5,1.5,247.9,0.0,,Console,1,B
848692,6348,2025-03-16 11:00:00,Domination,Shipment,Sniper,12,11,2,0.227,1,1280,6.4,Gold,2,3,1.08,193.2,1.75,LATAM,PC,0,A
385810,6349,2025-01-05 17:00:00,Battle Royale,Terminal,Shotgun,9,13,3,0.301,1,990,11.2,Bronze,1,0,0.71,160.7,1.91,,PC,1,A
420961,6350,2025-09-27 17:00:00,Team Deathmatch,Highrise,Shotgun,19,12,2,0.387,0,1760,14.0,Silver,0,8,1.54,158.6,0.0,,Console,0,A
715486,6351,2025-12-22 10:00:00,Battle Royale,Terminal,MP5,11,12,1,0.363,1,1110,8.0,Diamond,1,6,0.92,246.2,5.43,LATAM,PC,1,A
527858,6352,2025-04-06 05:00:00,Domination,Rust,MP5,23,5,1,0.452,1,2450,10.6,Silver,1,3,4.0,153.0,10.57,EU,PC,0,B
666118,6353,2025-02-19 20:00:00,Battle Royale,Shipment,AK-47,14,12,2,0.263,1,1460,6.5,Bronze,0,6,1.15,149.9,0.0,,Console,0,B
596283,6354,2025-01-04 06:00:00,Search & Destroy,Highrise,Sniper,11,9,0,0.283,0,920,13.2,Platinum,4,4,1.2,93.4,1.08,,PC,1,B
634522,6355,2025-07-09 23:00:00,Team Deathmatch,Verdansk,MP5,17,11,1,0.356,1,1730,14.4,Bronze,1,8,1.5,165.5,3.76,EU,PC,0,A
681904,6356,2025-09-08 17:00:00,Search & Destroy,Rust,LMG,11,16,2,0.334,0,880,13.3,Bronze,0,12,0.71,5.0,0.0,LATAM,Console,0,A
371365,6357,2025-04-21 12:00:00,Hardpoint,Rust,LMG,6,10,5,0.459,0,650,12.4,Bronze,0,6,0.64,128.3,0.0,,Console,0,A
242482,6358,2025-06-29 22:00:00,Team Deathmatch,Highrise,LMG,22,11,2,0.462,0,2080,14.1,Bronze,1,8,1.92,154.7,1.07,,Console,0,B
835415,6359,2025-08-13 09:00:00,Team Deathmatch,Shipment,AK-47,14,15,3,0.255,1,1450,14.4,Diamond,0,7,0.94,210.5,0.0,,PC,1,A
816773,6360,2025-10-21 22:00:00,Hardpoint,Favela,AK-47,11,7,2,0.118,1,1260,9.6,Silver,1,7,1.5,26.1,1.06,EU,PC,1,B
101051,6361,2025-02-04 11:00:00,Hardpoint,Verdansk,Shotgun,18,8,4,0.059,0,1840,12.8,Silver,1,8,2.11,198.5,0.0,EU,Console,0,A
996961,6362,2025-07-25 03:00:00,Search & Destroy,Terminal,Sniper,10,13,2,0.315,0,840,10.3,Gold,0,8,0.79,112.9,0.0,APAC,Console,1,B
701206,6363,2025-05-22 01:00:00,Search & Destroy,Shipment,Sniper,18,10,2,0.249,1,1900,6.3,Gold,0,4,1.73,284.5,0.0,,PC,1,A
178116,6364,2025-09-10 08:00:00,Hardpoint,Rust,AK-47,19,10,3,0.339,0,1850,15.8,Bronze,0,4,1.82,59.2,0.0,EU,PC,0,B
484370,6365,2025-03-23 21:00:00,Search & Destroy,Highrise,Shotgun,18,10,6,0.234,0,1900,10.7,Bronze,1,3,1.73,146.0,14.97,APAC,Console,1,A
328931,6366,2025-04-12 03:00:00,Hardpoint,Favela,MP5,15,10,0,0.412,0,1300,13.3,Silver,0,6,1.45,165.2,0.0,,Console,0,B
406901,6367,2025-04-29 09:00:00,Team Deathmatch,Verdansk,MP5,14,9,3,0.179,0,1370,16.8,Silver,0,2,1.5,225.6,0.0,,Console,0,B
619385,6368,2025-10-01 11:00:00,Battle Royale,Favela,Shotgun,10,7,1,0.239,1,1110,11.8,Bronze,2,3,1.38,188.4,6.06,EU,PC,1,B
483152,6369,2025-09-01 08:00:00,Team Deathmatch,Highrise,AK-47,15,13,4,0.239,1,1640,13.1,Silver,0,9,1.14,221.4,0.0,,PC,1,A
623562,6370,2025-11-22 10:00:00,Domination,Highrise,Sniper,5,13,5,0.323,0,490,11.6,Silver,3,5,0.43,24.5,2.19,,PC,0,B
832835,6371,2025-09-10 16:00:00,Search & Destroy,Terminal,MP5,14,13,2,0.241,1,1440,4.0,Diamond,2,9,1.07,170.9,7.24,,Console,1,A
326572,6372,2025-10-25 16:00:00,Domination,Rust,MP5,14,11,6,0.248,1,1680,13.0,Bronze,0,3,1.25,81.0,0.0,,PC,0,B
231379,6373,2025-07-01 08:00:00,Team Deathmatch,Favela,M4,11,15,2,0.377,1,1100,8.6,Platinum,0,5,0.75,154.3,0.0,,PC,1,B
681177,6374,2025-01-08 16:00:00,Team Deathmatch,Verdansk,MP5,7,8,5,0.368,0,790,11.3,Platinum,0,6,0.89,163.7,0.0,,PC,0,B
326256,6375,2025-08-31 01:00:00,Hardpoint,Terminal,MP5,15,7,4,0.308,0,1560,7.1,Gold,1,6,2.0,144.7,1.32,APAC,PC,0,B
922376,6376,2025-06-19 09:00:00,Battle Royale,Verdansk,MP5,10,10,4,0.195,0,1000,8.6,Gold,3,5,1.0,132.2,1.61,EU,Console,0,B
985987,6377,2025-10-27 05:00:00,Hardpoint,Rust,Shotgun,22,12,5,0.313,1,2410,7.2,Platinum,0,8,1.77,129.9,0.0,,Console,1,A
662422,6378,2025-12-18 13:00:00,Hardpoint,Rust,AK-47,13,13,2,0.346,0,1140,8.9,Platinum,0,5,1.0,108.0,0.0,,PC,1,B
520539,6379,2025-11-09 16:00:00,Domination,Verdansk,Shotgun,16,8,6,0.27,0,1740,11.2,Silver,1,4,1.89,85.5,0.0,,Console,1,B
609421,6380,2025-11-06 10:00:00,Team Deathmatch,Rust,MP5,17,12,2,0.218,0,1560,12.7,Gold,0,11,1.38,92.8,0.0,LATAM,PC,1,B
302834,6381,2025-03-28 23:00:00,Team Deathmatch,Terminal,Sniper,10,13,3,0.238,1,1090,13.6,Bronze,1,5,0.79,122.6,7.73,,Console,1,A
580441,6382,2025-01-26 00:00:00,Team Deathmatch,Highrise,M4,13,10,4,0.302,0,1300,13.1,Silver,0,5,1.27,213.6,0.0,,PC,1,B
327579,6383,2025-11-22 04:00:00,Domination,Favela,M4,17,5,4,0.39,1,2000,16.1,Diamond,0,3,3.0,77.9,0.0,,Console,1,B
650242,6384,2025-08-19 17:00:00,Team Deathmatch,Highrise,Sniper,14,8,4,0.208,1,1640,6.6,Gold,1,6,1.67,132.4,0.0,EU,Console,0,B
810381,6385,2025-05-07 09:00:00,Team Deathmatch,Verdansk,M4,12,7,1,0.314,0,1110,12.8,Bronze,0,7,1.62,13.1,0.0,,PC,0,A
452103,6386,2025-03-27 16:00:00,Search & Destroy,Verdansk,LMG,12,10,2,0.363,1,1300,4.1,Platinum,2,8,1.18,178.8,14.61,EU,PC,0,B
851287,6387,2025-12-30 12:00:00,Battle Royale,Favela,M4,9,17,0,0.316,0,560,9.4,Gold,0,7,0.56,59.6,0.0,,Console,0,A
835226,6388,2025-07-31 20:00:00,Battle Royale,Shipment,LMG,11,13,2,0.359,1,1140,5.5,Gold,0,6,0.86,23.6,0.0,,Console,0,B
825787,6389,2025-03-27 02:00:00,Hardpoint,Favela,MP5,14,9,2,0.237,0,1320,16.3,Gold,0,8,1.5,183.0,0.0,,Console,1,A
367136,6390,2025-11-28 16:00:00,Team Deathmatch,Rust,MP5,17,8,6,0.265,0,1840,18.7,Bronze,1,5,2.0,152.9,21.73,EU,Console,0,A
626249,6391,2025-01-15 21:00:00,Search & Destroy,Highrise,M4,15,7,1,0.17,0,1410,11.8,Silver,0,5,2.0,129.4,0.0,EU,PC,0,A
636785,6392,2025-01-16 17:00:00,Team Deathmatch,Rust,AK-47,14,4,4,0.228,0,1520,9.4,Platinum,0,6,3.0,113.1,0.0,EU,PC,0,A
525767,6393,2025-07-07 00:00:00,Hardpoint,Rust,M4,12,12,2,0.214,0,1060,10.7,Bronze,1,9,1.0,26.7,0.9,,PC,0,B
880734,6394,2025-07-19 21:00:00,Search & Destroy,Favela,MP5,10,5,3,0.201,0,1050,8.7,Silver,2,7,1.83,188.6,0.0,EU,PC,1,A
899687,6395,2025-05-18 19:00:00,Search & Destroy,Favela,MP5,15,9,5,0.331,1,1770,13.7,Bronze,0,3,1.6,158.7,0.0,EU,Console,1,A
235639,6396,2025-04-19 04:00:00,Battle Royale,Shipment,Sniper,17,9,1,0.147,1,1770,5.3,Bronze,0,5,1.8,105.8,0.0,LATAM,Console,0,A
935279,6397,2025-02-02 15:00:00,Search & Destroy,Shipment,Shotgun,15,11,2,0.178,1,1580,15.8,Bronze,1,4,1.33,82.7,6.92,EU,PC,1,A
860177,6398,2025-09-04 20:00:00,Hardpoint,Verdansk,MP5,13,14,4,0.343,1,1420,5.5,Bronze,2,11,0.93,148.1,10.2,EU,PC,0,A
803363,6399,2025-04-10 03:00:00,Team Deathmatch,Terminal,AK-47,18,16,4,0.26,1,1880,4.0,Platinum,0,6,1.12,165.1,0.0,,Console,0,B
120389,6400,2025-11-23 07:00:00,Battle Royale,Shipment,AK-47,13,11,5,0.194,0,1330,7.2,Silver,0,3,1.17,179.8,0.0,LATAM,Console,0,A
275595,6401,2025-08-08 11:00:00,Team Deathmatch,Terminal,Shotgun,12,6,0,0.318,0,1080,9.7,Bronze,0,5,1.86,126.4,0.0,APAC,Console,1,B
485946,6402,2025-11-15 06:00:00,Battle Royale,Rust,M4,9,5,1,0.261,1,1050,13.9,Gold,1,5,1.67,184.3,35.11,LATAM,PC,0,A
423720,6403,2025-04-16 18:00:00,Domination,Rust,Sniper,16,13,3,0.301,1,1690,16.3,Gold,0,3,1.21,135.6,0.0,,PC,1,A
930351,6404,2025-02-05 21:00:00,Team Deathmatch,Highrise,M4,13,8,2,0.296,1,1440,17.1,Silver,3,6,1.56,68.9,0.0,,PC,1,A
837463,6405,2025-03-20 04:00:00,Search & Destroy,Terminal,AK-47,8,14,5,0.26,0,770,10.2,Silver,1,6,0.6,137.7,1.7,EU,Console,1,A
103358,6406,2025-05-27 22:00:00,Team Deathmatch,Shipment,MP5,18,12,0,0.213,0,1560,15.6,Silver,4,3,1.46,108.0,12.5,,PC,1,A
450679,6407,2025-03-09 14:00:00,Search & Destroy,Highrise,MP5,18,10,3,0.256,0,1750,16.5,Silver,1,6,1.73,117.0,0.05,EU,PC,0,B
601110,6408,2025-08-18 22:00:00,Team Deathmatch,Verdansk,MP5,15,15,2,0.306,1,1500,16.3,Platinum,0,8,1.0,85.9,0.0,,PC,1,A
352557,6409,2025-04-21 17:00:00,Battle Royale,Rust,Sniper,11,8,3,0.313,0,1090,4.0,Silver,0,9,1.33,159.0,0.0,EU,Console,0,B
307596,6410,2025-03-22 12:00:00,Hardpoint,Terminal,AK-47,8,11,5,0.305,1,1030,8.0,Bronze,0,8,0.75,217.4,0.0,APAC,Console,1,A
878776,6411,2025-12-29 11:00:00,Hardpoint,Highrise,AK-47,10,13,1,0.253,1,990,10.9,Bronze,0,5,0.79,221.7,0.0,EU,Console,0,B
730270,6412,2025-05-25 22:00:00,Domination,Terminal,Sniper,15,9,7,0.307,0,1670,19.4,Silver,0,5,1.6,68.7,0.0,APAC,Console,1,A
328129,6413,2025-04-21 16:00:00,Team Deathmatch,Favela,MP5,15,7,3,0.163,0,1510,13.8,Platinum,0,2,2.0,32.0,0.0,,PC,0,B
892130,6414,2025-01-13 01:00:00,Search & Destroy,Favela,M4,12,9,2,0.312,0,1120,10.2,Silver,1,7,1.3,92.8,0.44,EU,PC,1,B
428953,6415,2025-10-20 03:00:00,Team Deathmatch,Terminal,Sniper,15,14,4,0.345,1,1620,9.8,Bronze,0,10,1.07,143.3,0.0,EU,Console,0,B
717367,6416,2025-09-02 02:00:00,Domination,Favela,Sniper,7,12,5,0.05,1,910,9.9,Gold,0,5,0.62,131.3,0.0,,Console,1,A
155805,6417,2025-11-02 03:00:00,Hardpoint,Terminal,M4,7,14,3,0.364,1,770,8.5,Gold,0,6,0.53,90.7,0.0,,Console,1,B
262421,6418,2025-04-28 21:00:00,Domination,Shipment,Sniper,13,12,4,0.405,1,1460,15.1,Gold,1,3,1.08,66.2,5.1,EU,Console,1,A
307849,6419,2025-09-06 10:00:00,Team Deathmatch,Verdansk,MP5,18,9,4,0.318,0,1820,14.9,Gold,0,10,1.9,256.4,0.0,APAC,Console,1,B
961465,6420,2025-07-20 12:00:00,Team Deathmatch,Shipment,M4,15,14,3,0.108,1,1570,7.5,Diamond,0,8,1.07,157.9,0.0,,PC,0,A
338483,6421,2025-10-30 16:00:00,Team Deathmatch,Terminal,MP5,13,8,2,0.289,0,1240,5.1,Platinum,5,8,1.56,87.9,0.82,LATAM,Console,1,B
984671,6422,2025-03-03 09:00:00,Battle Royale,Favela,MP5,11,11,5,0.217,1,1330,10.0,Silver,0,4,1.0,5.0,0.0,,PC,1,B
492551,6423,2025-03-24 19:00:00,Team Deathmatch,Verdansk,LMG,15,15,1,0.284,0,1250,9.2,Gold,3,9,1.0,73.1,12.54,EU,Console,1,A
144041,6424,2025-11-16 17:00:00,Battle Royale,Terminal,Sniper,14,12,1,0.311,0,1210,13.0,Gold,3,4,1.15,175.4,0.46,,Console,1,B
918386,6425,2025-05-16 20:00:00,Team Deathmatch,Verdansk,AK-47,10,10,2,0.334,0,900,18.6,Gold,3,11,1.0,132.9,13.45,APAC,PC,0,A
370146,6426,2025-11-09 02:00:00,Team Deathmatch,Shipment,M4,12,8,1,0.298,1,1290,8.6,Silver,0,3,1.44,254.2,0.0,,Console,0,A
431927,6427,2025-10-08 19:00:00,Hardpoint,Favela,Shotgun,6,21,3,0.259,0,330,14.9,Gold,0,6,0.32,165.0,0.0,LATAM,Console,0,B
207524,6428,2025-05-16 11:00:00,Team Deathmatch,Verdansk,Shotgun,16,5,2,0.394,1,1800,14.8,Silver,3,7,2.83,22.1,3.38,EU,Console,1,A
318306,6429,2025-09-04 01:00:00,Hardpoint,Highrise,M4,14,9,5,0.212,1,1670,4.8,Platinum,1,3,1.5,121.2,7.0,EU,Console,0,B
644026,6430,2025-08-09 20:00:00,Battle Royale,Favela,M4,10,8,6,0.178,0,1140,9.4,Silver,1,4,1.22,100.0,22.22,,Console,0,A
897135,6431,2025-07-30 14:00:00,Team Deathmatch,Rust,Sniper,9,7,0,0.258,1,960,7.5,Silver,1,4,1.25,201.5,3.87,,Console,1,A
213776,6432,2025-03-13 12:00:00,Search & Destroy,Shipment,Sniper,13,9,3,0.252,0,1270,15.1,Silver,1,6,1.4,100.2,0.0,EU,Console,0,A
280494,6433,2025-02-24 14:00:00,Domination,Rust,M4,19,13,3,0.213,1,1990,10.6,Silver,0,4,1.43,163.3,0.0,EU,Console,1,A
292971,6434,2025-01-26 17:00:00,Team Deathmatch,Favela,Sniper,11,8,1,0.324,1,1190,11.5,Diamond,2,11,1.33,98.9,0.0,,Console,1,B
931156,6435,2025-06-27 09:00:00,Team Deathmatch,Rust,AK-47,16,18,0,0.239,0,1240,10.5,Gold,1,5,0.89,132.6,5.94,,Console,0,A
918731,6436,2025-09-12 03:00:00,Battle Royale,Highrise,AK-47,18,14,2,0.336,1,1820,13.3,Silver,0,9,1.27,51.6,0.0,,Console,1,B
377785,6437,2025-01-20 12:00:00,Team Deathmatch,Highrise,AK-47,14,11,1,0.149,1,1430,9.0,Silver,0,6,1.25,5.0,0.0,,PC,0,B
441678,6438,2025-09-04 01:00:00,Battle Royale,Shipment,MP5,8,11,2,0.219,0,680,10.0,Silver,2,6,0.75,125.7,0.0,,PC,1,A
368449,6439,2025-02-17 11:00:00,Hardpoint,Favela,Shotgun,12,11,0,0.361,1,1180,8.7,Gold,0,6,1.08,51.4,0.0,,Console,1,A
853622,6440,2025-12-30 16:00:00,Team Deathmatch,Verdansk,MP5,14,13,4,0.235,0,1340,8.4,Silver,2,2,1.07,84.4,3.02,EU,Console,1,A
380926,6441,2025-02-09 15:00:00,Domination,Rust,AK-47,13,11,3,0.219,1,1430,10.6,Gold,2,2,1.17,10.9,0.0,APAC,Console,0,B
440401,6442,2025-11-30 20:00:00,Search & Destroy,Favela,Shotgun,14,5,3,0.399,1,1650,13.1,Platinum,0,4,2.5,159.2,0.0,,PC,1,B
336371,6443,2025-05-06 06:00:00,Search & Destroy,Terminal,M4,18,11,2,0.392,1,1880,5.9,Silver,1,8,1.58,91.0,1.25,APAC,PC,0,A
702251,6444,2025-09-11 03:00:00,Domination,Rust,Shotgun,15,4,3,0.188,1,1770,14.6,Platinum,1,7,3.2,135.4,1.28,APAC,PC,1,A
746275,6445,2025-11-25 18:00:00,Battle Royale,Favela,Shotgun,12,14,2,0.262,0,1020,4.7,Silver,1,6,0.87,152.0,1.53,EU,Console,1,A
775926,6446,2025-09-06 00:00:00,Team Deathmatch,Highrise,AK-47,17,10,0,0.288,0,1500,11.4,Silver,0,7,1.64,107.3,0.0,,PC,0,B
224591,6447,2025-10-22 21:00:00,Battle Royale,Terminal,M4,11,7,1,0.312,0,1010,16.3,Gold,2,10,1.5,99.6,7.72,APAC,PC,1,A
692054,6448,2025-03-24 03:00:00,Search & Destroy,Favela,Shotgun,23,14,5,0.169,1,2470,17.5,Diamond,4,9,1.6,179.6,1.92,EU,Console,0,B
630799,6449,2025-02-19 15:00:00,Search & Destroy,Rust,MP5,7,7,5,0.177,1,1010,14.3,Platinum,0,8,1.0,19.5,0.0,EU,PC,0,B
739104,6450,2025-06-13 08:00:00,Search & Destroy,Highrise,M4,10,13,2,0.31,0,840,5.5,Bronze,1,4,0.79,90.4,1.6,,PC,0,B
600981,6451,2025-11-20 13:00:00,Hardpoint,Highrise,LMG,14,13,5,0.356,0,1390,11.2,Silver,1,8,1.07,148.2,0.49,,Console,0,A
873720,6452,2025-09-16 01:00:00,Hardpoint,Shipment,AK-47,17,10,5,0.248,0,1750,19.6,Platinum,0,5,1.64,124.2,0.0,EU,Console,0,A
366909,6453,2025-05-07 22:00:00,Hardpoint,Highrise,AK-47,13,11,1,0.24,1,1330,17.3,Platinum,2,1,1.17,100.4,1.17,APAC,PC,0,A
251426,6454,2025-01-13 16:00:00,Domination,Shipment,Sniper,21,7,3,0.291,1,2310,11.6,Gold,3,1,2.75,130.6,7.57,,Console,1,A
386073,6455,2025-09-22 03:00:00,Hardpoint,Shipment,Sniper,18,15,2,0.291,0,1600,17.1,Silver,0,6,1.19,102.9,0.0,,PC,1,A
259892,6456,2025-12-02 03:00:00,Team Deathmatch,Favela,AK-47,12,7,0,0.296,1,1260,11.3,Gold,1,7,1.62,93.2,0.0,APAC,Console,0,B
211576,6457,2025-07-24 12:00:00,Domination,Terminal,M4,17,8,2,0.469,1,1840,14.4,Silver,0,3,2.0,207.1,0.0,LATAM,Console,1,B
522739,6458,2025-04-27 20:00:00,Domination,Favela,MP5,13,11,2,0.208,1,1380,6.9,Platinum,2,3,1.17,144.5,0.0,,Console,1,A
695376,6459,2025-06-14 00:00:00,Team Deathmatch,Favela,Sniper,10,12,0,0.21,0,760,4.0,Platinum,4,10,0.85,115.0,11.02,,Console,1,A
177525,6460,2025-01-30 16:00:00,Domination,Shipment,Shotgun,15,16,4,0.246,0,1380,8.7,Gold,4,3,0.94,110.8,12.62,,Console,0,B
113780,6461,2025-10-13 08:00:00,Battle Royale,Rust,MP5,8,16,4,0.285,1,880,12.8,Silver,0,4,0.53,39.5,0.0,LATAM,Console,0,B
368733,6462,2025-12-15 14:00:00,Domination,Terminal,Sniper,11,12,4,0.225,0,1060,7.8,Silver,5,4,0.92,234.4,5.91,APAC,PC,1,B
980096,6463,2025-05-14 13:00:00,Search & Destroy,Rust,M4,11,11,3,0.241,1,1230,10.0,Bronze,1,5,1.0,92.2,5.33,,Console,0,A
544709,6464,2025-08-05 01:00:00,Team Deathmatch,Shipment,LMG,13,19,3,0.194,1,1270,4.5,Silver,1,8,0.7,180.3,1.76,EU,Console,1,B
204188,6465,2025-09-29 02:00:00,Domination,Shipment,AK-47,22,12,0,0.205,0,1960,7.4,Silver,1,11,1.77,138.6,3.09,APAC,PC,1,B
717614,6466,2025-03-15 20:00:00,Team Deathmatch,Verdansk,Sniper,16,17,6,0.162,1,1760,5.5,Bronze,2,7,0.94,100.0,6.02,,PC,0,B
927385,6467,2025-02-14 18:00:00,Team Deathmatch,Highrise,LMG,19,10,4,0.319,0,1900,8.3,Diamond,0,12,1.82,66.7,0.0,,PC,1,B
690073,6468,2025-08-15 23:00:00,Hardpoint,Shipment,Shotgun,14,20,1,0.235,1,1250,4.0,Bronze,0,6,0.71,8.6,0.0,EU,Console,1,B
643597,6469,2025-08-08 08:00:00,Hardpoint,Rust,Sniper,13,16,5,0.342,1,1430,10.0,Diamond,5,14,0.82,120.6,9.91,EU,Console,1,A
678483,6470,2025-11-02 02:00:00,Team Deathmatch,Favela,Sniper,10,15,4,0.326,0,900,12.1,Gold,3,3,0.69,7.9,1.78,,PC,0,A
125901,6471,2025-10-05 03:00:00,Domination,Highrise,LMG,17,11,2,0.431,0,1580,13.2,Gold,0,5,1.5,162.4,0.0,,PC,1,B
778936,6472,2025-04-11 10:00:00,Battle Royale,Rust,Shotgun,17,9,1,0.271,0,1570,16.6,Bronze,1,6,1.8,156.4,5.09,,Console,0,B
524724,6473,2025-09-26 09:00:00,Team Deathmatch,Highrise,MP5,11,14,5,0.3,1,1270,7.9,Gold,3,4,0.8,49.5,0.0,LATAM,PC,0,A
567927,6474,2025-12-28 21:00:00,Team Deathmatch,Terminal,Sniper,12,10,2,0.197,0,1100,7.9,Silver,0,2,1.18,100.1,0.0,,Console,1,A
649752,6475,2025-06-14 20:00:00,Hardpoint,Highrise,M4,7,14,4,0.265,1,820,8.5,Platinum,4,9,0.53,45.7,2.54,,Console,0,B
378404,6476,2025-10-01 01:00:00,Team Deathmatch,Shipment,MP5,17,11,2,0.313,0,1580,14.0,Silver,1,4,1.5,212.7,0.0,APAC,Console,0,A
749285,6477,2025-10-14 05:00:00,Battle Royale,Highrise,AK-47,13,11,4,0.174,1,1480,13.1,Silver,0,3,1.17,96.3,0.0,APAC,PC,0,A
397584,6478,2025-11-10 19:00:00,Hardpoint,Terminal,MP5,16,11,0,0.323,0,1380,10.2,Gold,3,9,1.42,80.9,0.0,,PC,0,A
457226,6479,2025-05-09 22:00:00,Domination,Highrise,Sniper,21,10,4,0.293,1,2300,18.4,Diamond,1,3,2.0,81.2,0.0,APAC,Console,0,B
992015,6480,2025-04-09 13:00:00,Domination,Terminal,M4,10,12,2,0.274,1,1060,11.5,Diamond,0,5,0.85,137.1,0.0,LATAM,Console,1,B
680971,6481,2025-10-05 20:00:00,Hardpoint,Favela,M4,11,8,1,0.291,1,1190,10.1,Bronze,0,8,1.33,93.0,0.0,,Console,0,A
486350,6482,2025-07-28 08:00:00,Team Deathmatch,Verdansk,AK-47,15,12,2,0.263,1,1560,10.4,Silver,2,9,1.23,118.2,6.34,EU,Console,0,A
272502,6483,2025-11-27 00:00:00,Battle Royale,Verdansk,AK-47,10,13,3,0.301,0,890,11.4,Silver,0,8,0.79,92.0,0.0,APAC,PC,0,A
607994,6484,2025-05-20 11:00:00,Hardpoint,Favela,MP5,10,6,2,0.358,1,1180,9.3,Silver,3,3,1.57,183.3,4.08,,PC,0,B
780465,6485,2025-06-03 03:00:00,Team Deathmatch,Terminal,LMG,12,15,1,0.392,1,1150,4.0,Gold,3,8,0.81,70.8,4.38,,Console,0,A
702772,6486,2025-02-09 16:00:00,Hardpoint,Verdansk,Sniper,8,11,4,0.238,0,780,13.7,Silver,0,6,0.75,36.4,0.0,LATAM,PC,0,A
874107,6487,2025-05-18 12:00:00,Team Deathmatch,Highrise,AK-47,14,7,2,0.304,1,1560,14.8,Gold,2,8,1.88,41.7,9.08,,Console,0,B
954741,6488,2025-05-13 11:00:00,Team Deathmatch,Shipment,M4,12,24,1,0.204,1,970,17.2,Bronze,0,7,0.52,116.4,0.0,,Console,1,A
932359,6489,2025-05-16 07:00:00,Hardpoint,Favela,MP5,12,6,1,0.474,1,1330,11.8,Platinum,0,3,1.86,7.7,0.0,,Console,0,B
306486,6490,2025-07-03 23:00:00,Hardpoint,Highrise,Sniper,10,7,7,0.345,1,1410,4.0,Bronze,0,5,1.38,139.5,0.0,APAC,Console,0,A
929378,6491,2025-05-20 21:00:00,Hardpoint,Favela,MP5,18,11,4,0.207,0,1780,14.0,Silver,0,8,1.58,33.9,0.0,APAC,Console,0,A
549777,6492,2025-09-27 16:00:00,Team Deathmatch,Verdansk,M4,16,8,3,0.399,1,1790,5.7,Platinum,2,4,1.89,193.8,5.23,,Console,0,A
241449,6493,2025-09-07 20:00:00,Hardpoint,Highrise,M4,13,6,1,0.151,0,1230,15.9,Silver,1,5,2.0,150.8,5.42,,Console,1,A
677880,6494,2025-07-22 00:00:00,Team Deathmatch,Verdansk,AK-47,16,9,5,0.211,0,1670,16.2,Platinum,1,2,1.7,147.0,2.16,,PC,0,A
238419,6495,2025-08-17 03:00:00,Hardpoint,Verdansk,MP5,20,11,4,0.232,0,1980,5.3,Platinum,1,6,1.75,116.9,0.0,LATAM,Console,0,B
395920,6496,2025-02-13 05:00:00,Hardpoint,Highrise,Shotgun,9,10,1,0.262,1,950,14.9,Platinum,4,7,0.91,106.5,2.81,APAC,PC,0,A
680086,6497,2025-12-11 06:00:00,Hardpoint,Highrise,Shotgun,15,19,1,0.328,1,1370,11.3,Gold,1,4,0.8,179.0,0.0,,Console,1,A
235370,6498,2025-10-20 00:00:00,Battle Royale,Verdansk,MP5,10,9,2,0.209,0,920,7.1,Silver,1,6,1.1,76.0,11.65,APAC,Console,1,B
956636,6499,2025-09-05 03:00:00,Battle Royale,Shipment,Shotgun,9,8,3,0.243,0,890,13.2,Diamond,1,10,1.11,109.8,0.57,LATAM,PC,1,A
972639,6500,2025-08-24 02:00:00,Battle Royale,Rust,LMG,9,13,2,0.268,0,740,8.7,Bronze,1,5,0.71,129.4,1.21,EU,Console,1,A
986788,6501,2025-01-05 09:00:00,Battle Royale,Favela,Sniper,9,8,2,0.332,1,1040,4.0,Silver,0,5,1.11,156.1,0.0,EU,PC,0,A
548377,6502,2025-02-02 01:00:00,Search & Destroy,Verdansk,Sniper,14,9,5,0.252,1,1670,17.0,Gold,0,13,1.5,102.5,0.0,EU,Console,0,A
947084,6503,2025-05-03 12:00:00,Battle Royale,Rust,LMG,6,5,4,0.301,1,900,13.5,Platinum,0,2,1.17,170.2,0.0,,PC,0,B
